data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1722729600000,202432,407.0,407,407.0,407,7.63833e-05,56.105507,0,4,354990420243220312,2025-08-12,São José dos Campos,,0.7793576,725419,13.1030714285714,84.8176142857143,0,0,1,65.7584857142857,42.5116428571429,18.7648428571429,24.8939428571429,19,,,,,235967
1722124800000,202431,487.0,487,487.0,487,9.525e-06,67.13361,0,4,354990420243120305,2025-08-05,São José dos Campos,,0.77347064,725419,12.2459428571429,88.4996714285714,0,0,2,70.5348571428571,43.6585714285714,17.747,24.0353142857143,117,,,,,235967
1721520000000,202430,507.0,507,507.0,507,0.0,69.89064,0,4,354990420243020298,2025-07-29,São José dos Campos,,0.60019886,725419,9.9304,89.9041714285714,0,0,2,66.8832285714286,35.8331142857143,16.6647714285714,23.9750142857143,351,,,,,235967
1720915200000,202429,539.0,539,539.0,539,0.0,74.30189,0,4,354990420242920292,2025-07-23,São José dos Campos,,0.45685083,725419,12.7093,95.9150142857143,0,0,2,78.4593857142857,51.3730428571429,16.9011857142857,22.1094714285714,283,,,,,235967
1720310400000,202428,830.0,830,830.0,830,0.0,114.41663,0,4,354990420242820284,2025-07-15,São José dos Campos,,0.5101922,725419,14.1284571428571,95.1144857142857,0,0,2,82.4444714285714,61.0154714285714,17.5690714285714,22.2410142857143,709,,,,,235967
1719705600000,202427,1057.0,1057,1057.0,1057,0.0,145.7089,0,4,354990420242720278,2025-07-09,São José dos Campos,,0.4879447,725419,11.9090285714286,91.7920428571429,0,0,2,76.5546428571429,54.3130428571429,16.3416285714286,21.7315,926,,,,,235967
1719100800000,202426,1681.0,1681,1681.0,1681,0.0,231.72815,0,4,354990420242620270,2025-07-01,São José dos Campos,,0.5927893,725419,13.5734714285714,88.1027142857143,0,0,2,69.6242714285714,42.9887571428571,18.8582142857143,25.4048142857143,1468,,,,,235967
1718496000000,202425,2007.0,2007,2007.0,2007,0.0,276.6677,0,4,354990420242520263,2025-06-24,São José dos Campos,,0.55440706,725419,10.1702428571429,87.6573285714286,0,0,2,65.4063142857143,35.5171,17.1015571428571,24.7854571428571,1546,,,,,235967
1717891200000,202424,2842.0,2842,2842.0,2842,0.0,391.7736,0,4,354990420242420256,2025-06-17,São José dos Campos,,0.60209864,725419,11.5797571428571,87.6531571428571,0,0,2,69.0982714285714,41.1144571428571,17.8601714285714,25.2262142857143,2186,,,,,235967
1717286400000,202423,3611.0,3611,3611.0,3611,0.0,497.78128,0,4,354990420242320249,2025-06-10,São José dos Campos,,0.5779771,725419,12.4277428571429,92.2403428571429,0,0,2,76.0447714285714,53.5828857142857,17.1080428571429,22.558,2392,,,,,235967
1716681600000,202422,4107.0,4107,4107.0,4107,0.0,566.1556,0,4,354990420242220242,2025-06-03,São José dos Campos,,0.5374965,725419,12.1496285714286,94.8927285714286,0,0,2,82.3513285714286,61.3367571428571,15.4253571428571,19.6198428571429,2735,,,,,235967
1716076800000,202421,6538.0,6538,6538.0,6538,0.0,901.2722,0,4,354990420242120236,2025-05-28,São José dos Campos,,0.76528794,725419,16.1837714285714,90.9650714285714,0,0,2,75.7938,51.0711714285714,20.2085,25.3614571428571,4287,,,,,235967
1715472000000,202420,8014.0,8014,8014.0,8014,0.0,1104.7408,0,4,354990420242020228,2025-05-20,São José dos Campos,,0.8688287,725419,15.7724428571429,88.5568857142857,0,0,2,70.4177,46.6477857142857,20.6771571428571,26.4369571428571,5464,,,,,235967
1714867200000,202419,8706.0,8706,8706.0,8706,0.0,1200.134,0,4,354990420241920224,2025-05-16,São José dos Campos,,0.8685539,725419,15.8918714285714,88.0817285714286,0,0,2,66.9709142857143,38.4025571428571,21.8626428571429,28.4317428571429,6073,,,,,235967
1714262400000,202418,9014.0,9014,9014.0,9014,0.0,1242.5922,0,4,354990420241820214,2025-05-06,São José dos Campos,,0.8293577,725419,16.4452285714286,89.2225,0,0,2,68.0167,41.6179428571429,22.6765428571429,28.9888857142857,6556,,,,,235967
1713657600000,202417,10101.0,10101,,10101,0.0,1392.4366,0,4,354990420241720207,2025-04-29,São José dos Campos,,0.88153553,725419,15.8882714285714,92.6561142857143,0,0,2,73.4927428571429,48.2613285714286,21.1432857142857,26.8133857142857,7506,,,,,235967
1713052800000,202416,10938.0,10938,,10938,0.0016053119,1507.8182,0,4,354990420241620201,2025-04-23,São José dos Campos,,0.9613128,725419,17.5259714285714,92.8521142857143,0,0,2,78.7881142857143,59.3892142857143,20.9641714285714,25.1548571428571,7858,,,,,235967
1712448000000,202415,11875.0,11875,,11875,1.0,1636.985,0,4,354990420241520193,2025-04-15,São José dos Campos,,1.1051438,725419,17.7804285714286,96.0891142857143,0,1,2,81.2877,60.3334285714286,21.4296,25.7979714285714,8480,,,,,235967
1711843200000,202414,12123.0,12123,,12123,1.0,1671.1721,0,4,354990420241420188,2025-04-10,São José dos Campos,,1.2309724,725419,17.3100857142857,94.9448857142857,0,1,2,77.0615428571429,52.3929285714286,22.0666428571429,27.0761571428571,8678,,,,,235967
1711238400000,202413,10103.0,10103,,10103,1.0,1392.7124,0,4,354990420241320179,2025-04-01,São José dos Campos,,1.2057061,725419,17.7811714285714,97.4579857142857,0,1,2,88.0813571428571,73.2304,20.1668857142857,23.2841571428571,7338,,,,,235967
1710633600000,202412,11048.0,11048,,11048,1.0,1522.9819,0,4,354990420241220172,2025-03-25,São José dos Campos,,1.618243,725419,19.9549285714286,95.6049857142857,1,1,2,84.4991571428571,69.3408714285714,23.3193142857143,27.1376714285714,7818,,,,,235967
1710028800000,202411,8086.0,8086,8086.0,8086,1.0,1114.6661,0,4,354990420241120165,2025-03-18,São José dos Campos,,1.446786,725419,19.6661714285714,95.0679285714286,1,1,2,79.4509714285714,58.1086714285714,23.8144285714286,28.3754285714286,5028,,,,,235967
1709424000000,202410,6661.0,6661,6661.0,6661,1.0,918.22797,0,4,354990420241020158,2025-03-11,São José dos Campos,,1.4652987,725419,19.5534142857143,95.1879,1,1,2,83.1539857142857,65.7791714285714,22.9664857142857,26.9170714285714,4422,,,,,235967
1708819200000,202409,5598.0,5598,5598.0,5598,1.0,771.69196,0,4,354990420240920154,2025-03-07,São José dos Campos,,1.560167,725419,20.0480142857143,96.7044142857143,1,1,2,83.7998142857143,65.3324428571429,23.4231142857143,27.8341,4157,,,,,235967
1708214400000,202408,4564.0,4564,4564.0,4564,1.0,629.1536,0,4,354990420240820145,2025-02-26,São José dos Campos,,1.6685314,725419,19.0256285714286,96.1146428571429,1,1,2,85.1726714285714,69.4119285714286,22.2756142857143,26.5050857142857,2059,,,,,235967
1707609600000,202407,3529.0,3529,3529.0,3529,1.0,486.47748,0,4,354990420240720137,2025-02-18,São José dos Campos,,1.7567387,725419,19.2610714285714,94.8501285714286,1,1,2,81.7569285714286,65.5762571428571,22.6176714285714,26.3869571428571,1141,,,,,235967
1707004800000,202406,2748.0,2748,2748.0,2748,1.0,378.81555,0,4,354990420240620130,2025-02-11,São José dos Campos,,1.8876463,725419,18.6284285714286,94.2258428571429,1,1,2,77.5222428571429,55.0896142857143,23.0816285714286,28.0056285714286,776,,,,,235967
1706400000000,202405,1896.0,1896,1896.0,1896,1.0,261.36618,0,4,354990420240520123,2025-02-04,São José dos Campos,,1.8179345,725419,17.8181428571429,94.8653714285714,0,1,2,80.5381571428571,60.9044142857143,21.9476142857143,26.5030857142857,542,,,,,235967
1705795200000,202404,1391.0,1391,1391.0,1391,1.0,191.75125,0,4,354990420240420117,2025-01-29,São José dos Campos,,1.9578099,725419,17.2218428571429,95.8096571428571,0,1,2,86.4767428571429,73.2777285714286,19.7324571428571,22.9693142857143,420,,,,,235967
1705190400000,202403,1060.0,1060,1060.0,1060,1.0,146.12245,0,3,354990420240320109,2025-01-21,São José dos Campos,,2.288061,725419,20.5101714285714,93.7015428571429,1,1,2,79.5013428571429,62.0503428571429,24.3462,28.5113857142857,289,,,,,235967
1704585600000,202402,645.0,645,645.0,645,1.0,88.91413,0,3,354990420240220096,2025-01-08,São José dos Campos,,2.0849524,725419,20.1629857142857,92.2183428571429,1,1,2,77.8751428571429,60.4774428571429,24.0261428571429,28.0278285714286,189,,,,,235967
1703980800000,202401,442.0,442,442.0,442,1.0,60.930305,0,2,354990420240120096,2025-01-08,São José dos Campos,,1.8251345,725419,18.5799571428571,93.9377857142857,1,1,1,80.6687,63.6785857142857,21.7442571428571,25.8246857142857,120,,,,,235967
1703376000000,202352,247.0,247,247.0,247,0.93021876,34.049286,0,3,354990420235220088,2024-12-31,São José dos Campos,,1.1473659,725419,18.8204142857143,91.4356,1,0,1,73.5142142857143,53.1885428571429,23.5736142857143,28.6719857142857,151,,,,,235967
1702771200000,202351,230.0,230,230.0,230,0.96405697,31.705814,0,3,354990420235120081,2024-12-24,São José dos Campos,,1.1914561,725419,18.9612571428571,94.5993428571429,1,1,1,76.2719285714286,51.2356571428571,23.2020571428571,28.3690428571429,121,,,,,235967
1702166400000,202350,233.0,233,233.0,233,0.99378425,32.11937,0,2,354990420235020074,2024-12-17,São José dos Campos,,1.2789395,725419,18.4588,93.7420285714286,1,1,1,77.027,54.3878,22.6067285714286,27.6278142857143,123,,,,,235967
1701561600000,202349,178.0,178,178.0,178,0.36217394,24.537542,0,2,354990420234920067,2024-12-10,São José dos Campos,,0.96368134,725419,19.9728142857143,95.2599857142857,1,0,1,80.7932285714286,62.7413428571429,23.6597,27.8299,77,,,,,235967
1700956800000,202348,174.0,174,174.0,174,0.26957402,23.986137,0,2,354990420234820060,2024-12-03,São José dos Campos,,0.937342,725419,18.5365428571429,95.4731428571429,1,0,1,82.7961857142857,64.6195857142857,22.0568571428571,26.6217,97,,,,,235967
1700352000000,202347,191.0,191,191.0,191,0.7022092,26.32961,0,1,354990420234720056,2024-11-29,São José dos Campos,,1.0565437,725419,19.1214142857143,94.8954285714286,1,0,1,84.3202,69.9690857142857,21.8322857142857,25.1857428571429,50,,,,,235967
1699747200000,202346,191.0,191,191.0,191,0.6857949,26.32961,0,1,354990420234620046,2024-11-19,São José dos Campos,,1.0513675,725419,21.3018571428571,86.358,1,0,1,65.1360285714286,39.4916857142857,26.8515857142857,33.6357571428571,12,,,,,235967
1699142400000,202345,182.0,182,182.0,182,0.2409915,25.08895,0,1,354990420234520039,2024-11-12,São José dos Campos,,0.9302458,725419,16.0250285714286,90.3966285714286,0,0,1,69.0911,42.8708714285714,21.6118,28.8192285714286,9,,,,,235967
1698537600000,202344,164.0,164,164.0,164,0.011084587,22.607624,0,1,354990420234420032,2024-11-05,São José dos Campos,,0.78839064,725419,19.3360285714286,94.8904428571429,1,0,1,81.5423571428571,60.8327571428571,22.3700714285714,27.1114,9,,,,,235967
1697932800000,202343,203.0,203,203.0,203,0.35175475,27.983828,0,1,354990420234320026,2024-10-30,São José dos Campos,,0.96330297,725419,18.5124571428571,92.5342571428571,1,0,1,79.2063142857143,58.3814,22.0773,27.6187,4,,,,,235967
1697328000000,202342,219.0,219,219.0,219,0.66688895,30.18945,0,1,354990420234220019,2024-10-23,São José dos Campos,,1.0424888,725419,17.5151571428571,93.3565,0,0,1,82.5298142857143,66.7755142857143,20.4457285714286,24.6895142857143,12,,,,,235967
1696723200000,202341,207.0,207,207.0,207,0.43523306,28.535233,0,1,354990420234120012,2024-10-16,São José dos Campos,,0.98417765,725419,18.1439285714286,94.6670571428571,1,0,1,83.5135142857143,66.7567714285714,20.9916142857143,25.2840285714286,10,,,,,235967
1696118400000,202340,216.0,216,216.0,216,0.62496394,29.775894,0,1,354990420234020005,2024-10-09,São José dos Campos,,1.0313401,725419,18.6175285714286,94.9448571428571,1,0,1,84.0615571428571,65.8219857142857,21.9939285714286,27.3101285714286,7,,,,,235967
1695513600000,202339,202.0,202,202.0,202,0.5999212,27.845976,0,3,354990420233919998,2024-10-02,São José dos Campos,,1.0256455,725419,17.9106714285714,91.9217857142857,0,0,1,75.3381285714286,53.9240857142857,22.2694285714286,28.2491571428571,7,,,,,235967
1694908800000,202338,226.0,226,226.0,226,0.99547595,31.15441,0,3,354990420233819990,2024-09-24,São José dos Campos,,1.2993829,725419,17.4124571428571,87.0995142857143,0,1,1,65.2405714285714,36.7634285714286,23.6108571428571,31.2908,9,,,,,235967
1694304000000,202337,200.0,200,200.0,200,0.9940998,27.570272,0,3,354990420233719984,2024-09-18,São José dos Campos,,1.308657,725419,15.0456,89.0472428571429,0,1,1,69.0343714285714,45.4796428571429,20.6263285714286,27.2067428571429,6,,,,,235967
1693699200000,202336,180.0,180,180.0,180,0.974055,24.813246,0,1,354990420233619979,2024-09-13,São José dos Campos,,1.2411177,725419,16.5896428571429,90.8774857142857,0,1,1,74.7278428571429,52.7683142857143,21.2644428571429,27.2335714285714,10,,,,,235967
1693094400000,202335,136.0,136,136.0,136,0.37561277,18.747786,0,1,354990420233519969,2024-09-03,São José dos Campos,,0.96269,725419,13.1263571428571,94.5732571428571,0,0,0,81.8233285714286,61.0855,16.8706428571429,22.3339,6,,,,,235967
1692489600000,202334,147.0,147,147.0,147,0.8222832,20.26415,0,1,354990420233419962,2024-08-27,São José dos Campos,,1.1170002,725419,14.8124428571429,86.3427571428571,0,0,1,68.0855714285714,46.9296,20.0573428571429,26.3449,7,,,,,235967
1691884800000,202333,149.0,149,149.0,149,0.9580444,20.539854,0,1,354990420233319956,2024-08-21,São José dos Campos,,1.2346123,725419,15.4955571428571,90.2197571428571,0,1,1,75.8421428571429,53.6265714285714,19.4033857142857,24.7299714285714,6,,,,,235967
1691280000000,202332,133.0,133,133.0,133,0.84269214,18.334232,0,1,354990420233219949,2024-08-14,São José dos Campos,,1.1355089,725419,14.4582714285714,90.4979571428571,0,0,0,71.6077428571429,45.4519428571429,19.6826428571429,26.6991428571429,3,,,,,235967
1690675200000,202331,115.0,115,115.0,115,0.22566517,15.852907,0,1,354990420233119941,2024-08-06,São José dos Campos,,0.90774924,725419,12.0268857142857,95.0416714285714,0,0,0,76.6088857142857,45.9584,17.3558285714286,25.1542714285714,8,,,,,235967
1690070400000,202330,115.0,115,115.0,115,0.013411234,15.852907,0,1,354990420233019934,2024-07-30,São José dos Campos,,0.7615975,725419,13.3102714285714,89.9740428571429,0,0,0,73.8915285714286,47.3774857142857,18.1600571428571,24.7337714285714,6,,,,,235967
1689465600000,202329,112.0,112,112.0,112,2.71817e-05,15.439353,0,1,354990420232919928,2024-07-24,São José dos Campos,,0.62008756,725419,12.9969285714286,93.4896857142857,0,0,0,81.1177428571429,61.1307428571429,16.6554857142857,21.9736857142857,8,,,,,235967
1688860800000,202328,154.0,154,154.0,154,0.0031223292,21.22911,0,1,354990420232819919,2024-07-15,São José dos Campos,,0.74860644,725419,13.5416571428571,89.4880714285714,0,0,1,72.5771857142857,45.3092285714286,17.8538285714286,23.5826,7,,,,,235967
1688256000000,202327,180.0,180,180.0,180,0.020786513,24.813246,0,1,354990420232719913,2024-07-09,São José dos Campos,0,0.81553495,725419,13.4285714285714,86.55427,0,0,1,82.2456014285714,76.7574581428571,14.3,15.2857142857143,13,,,,,235967
1687651200000,202326,216.0,216,216.0,216,0.12798756,29.775894,0,1,354990420232619905,2024-07-01,São José dos Campos,0,0.89911675,725419,16.5714285714286,82.8459457142857,0,0,1,81.7664357142857,80.5231514285714,16.8285714285714,17.1428571428571,18,,,,,235967
1687046400000,202325,227.0,227,227.0,227,0.0055455132,31.29226,0,1,354990420232519898,2024-06-24,São José dos Campos,0,0.79838425,725419,13.2857142857143,92.1827885714286,0,0,1,87.8096427142857,83.13386,13.9642857142857,14.7142857142857,23,,,,,235967
1686441600000,202324,212.0,212,212.0,212,1.34e-08,29.22449,0,1,354990420232419884,2024-06-10,São José dos Campos,,0.6194779,725419,13.1929,95.8876571428571,0,0,1,85.2781571428571,68.6615571428571,16.5284142857143,20.8030142857143,21,,,,,235967
1685836800000,202323,283.0,283,283.0,283,8.3443e-06,39.011936,0,1,354990420232319884,2024-06-10,São José dos Campos,,0.71690357,725419,10.5038714285714,95.6905142857143,0,0,1,77.6708714285714,48.4480428571429,16.1365857142857,23.8123428571429,23,,,,,235967
1685232000000,202322,347.0,347,347.0,347,0.0006885354,47.834423,0,1,354990420232219877,2024-06-03,São José dos Campos,0,0.79513437,725419,16.6666666666667,91.8004488148148,0,0,1,90.0982165185185,88.3959834814815,16.9938271111111,17.2222222222222,31,,,,,235967
1684627200000,202321,406.0,406,406.0,406,0.028413285,55.967655,0,1,354990420232119870,2024-05-27,São José dos Campos,0,0.87865466,725419,15.2727272727273,92.3451670909091,0,0,1,76.3147334090909,60.8346204090909,19.3536093636364,22.3181818181818,35,,,,,235967
1684022400000,202320,433.0,433,433.0,433,0.21429996,59.68964,0,1,354990420232019863,2024-05-20,São José dos Campos,0,0.9483186,725419,13.6315789473684,90.6669391578947,0,0,1,85.7864683684211,80.4407170526316,14.7050224210526,15.7894736842105,64,,,,,235967
1683417600000,202319,493.0,493,493.0,493,0.9687789,67.960724,0,1,354990420231919856,2024-05-13,São José dos Campos,0,1.1300913,725419,18.8571428571429,88.28366,1,1,2,83.7363722857143,78.10014,19.432773,20.1428571428571,79,,,,,235967
1682812800000,202318,472.0,472,472.0,472,0.84412956,65.06584,0,1,354990420231819849,2024-05-06,São José dos Campos,0,1.069219,725419,19.2592592592593,91.691397037037,1,0,1,89.6123274074074,87.5332577777778,19.7407407407407,20.1481481481481,64,,,,,235967
1682208000000,202317,419.0,419,419.0,419,0.055908658,57.759724,0,1,354990420231719842,2024-04-29,São José dos Campos,0,0.8986075,725419,15.5454545454545,95.0187490909091,0,0,1,77.2538606363636,55.1915011818182,20.6106659090909,25.1818181818182,75,,,,,235967
1681603200000,202316,405.0,405,405.0,405,0.009388621,55.829803,0,1,354990420231619835,2024-04-22,São José dos Campos,0,0.853304,725419,16.1428571428571,94.7613185714286,0,0,1,72.172364,48.197072,21.3760505714286,26.1428571428571,68,,,,,235967
1680998400000,202315,522.0,522,522.0,522,0.7853133,71.95841,0,2,354990420231519828,2024-04-15,São José dos Campos,0,1.0507509,725419,18.2857142857143,95.6957291428571,1,0,2,79.3976657142857,63.0763254285714,21.8991595714286,25.7142857142857,64,,,,,235967
1680393600000,202314,456.0,456,456.0,456,0.017925363,62.86022,0,2,354990420231419821,2024-04-08,São José dos Campos,0,0.87429565,725419,18.5714285714286,95.672432,1,0,1,81.4689165714286,67.2665581428571,21.529412,24.7142857142857,82,,,,,235967
1679788800000,202313,449.0,449,449.0,449,0.22652186,61.895264,0,4,354990420231319815,2024-04-02,São José dos Campos,0,0.9517609,725419,21.1481481481481,89.2530488888889,1,0,1,80.4791146296296,68.8679274074074,22.8997821111111,24.962962962963,74,,,,,235967
1679184000000,202312,623.0,623,623.0,623,1.0,85.8814,0,3,354990420231219809,2024-03-27,São José dos Campos,0,1.653449,725419,19.2857142857143,95.7473548571429,1,1,2,76.348573,56.8466075714286,23.7478988571429,28,110,,,,,235967
1678579200000,202311,498.0,498,498.0,498,1.0,68.64998,0,3,354990420231119801,2024-03-19,São José dos Campos,0,1.6360538,725419,21,90.3886461538462,1,1,2,89.1585669230769,87.9284876923077,21.1538461538462,21.3076923076923,71,,,,,235967
1677974400000,202310,330.0,330,330.0,330,0.99954706,45.49095,0,3,354990420231019795,2024-03-13,São José dos Campos,0,1.3186651,725419,20.9259259259259,91.5734411111111,1,1,1,89.7050585185185,87.8366788888889,21.2037037037037,21.4814814814815,42,,,,,235967
1677369600000,202309,317.0,317,317.0,317,0.9999989,43.698883,0,3,354990420230919787,2024-03-05,São José dos Campos,0,1.5178974,725419,21.6296296296296,89.5720634814815,1,1,1,88.4728194074074,87.3735768148148,21.9074074074074,22.1851851851852,42,,,,,235967
1676764800000,202308,250.0,250,250.0,250,0.9989648,34.46284,0,2,354990420230819780,2024-02-27,São José dos Campos,0,1.344979,725419,20,94.9452828571429,1,1,1,81.2188192857143,62.6297158571429,23.1008402857143,27.4285714285714,36,,,,,235967
1676160000000,202307,186.0,186,186.0,186,0.8281529,25.640354,0,2,354990420230719774,2024-02-21,São José dos Campos,0,1.1058005,725419,22.8636363636364,85.1468479090909,1,0,1,81.1110946363636,77.111965,23.4090909090909,23.9545454545455,23,,,,,235967
1675555200000,202306,197.0,197,197.0,197,0.9932493,27.15672,0,2,354990420230619768,2024-02-15,São José dos Campos,0,1.3043071,725419,21.4285714285714,95.9171528571429,1,1,1,95.5211371428571,95.1251228571429,21.5,21.5714285714286,24,,,,,235967
1674950400000,202305,165.0,165,165.0,165,0.94173783,22.610886,0,2,354990420230519760,2024-02-07,São José dos Campos,0,1.197849,729737,21.4285714285714,97.6443042857143,1,0,1,93.9513435714286,86.2083785714286,22.2941175714286,23.8571428571429,15,,,,,235967
1674345600000,202304,153.0,153,153.0,153,0.95229954,20.966457,0,2,354990420230419752,2024-01-30,São José dos Campos,0,1.2215716,729737,22.2857142857143,82.1369601428571,1,1,1,81.7921544285714,81.4473501428571,22.2857142857143,22.2857142857143,18,,,,,235967
1673740800000,202303,129.0,129,129.0,129,0.9872293,17.6776,0,2,354990420230319748,2024-01-26,São José dos Campos,0,1.3486192,729737,22.5714285714286,90.2578351428571,1,0,0,89.8274422857143,89.3970508571429,22.5714285714286,22.5714285714286,12,,,,,235967
1673136000000,202302,138.0,138,138.0,138,1.0,18.910923,0,2,354990420230219748,2024-01-26,São José dos Campos,0,2.610448,729737,20.1428571428571,97.5060342857143,1,0,0,86.3367915714286,72.2780985714286,22.579832,24.8571428571429,12,,,,,235967
1672531200000,202301,119.0,119,119.0,119,1.0,16.307245,0,1,354990420230119741,2024-01-19,São José dos Campos,0,3.181224,729737,18.4285714285714,99.1579742857143,1,0,0,83.69571,68.3219757142857,21.7815125714286,24.7142857142857,11,,,,,235967
