SE,casos_est,casos,p_rt1,p_inc100k,tempmin,tempmed,tempmax,umidmin,umidmed,umidmax,tempmed_lag2,tempmed_lag4,umidmed_lag2,umidmed_lag4,casos_lag1,casos_lag2
202224,265.0,265,0.0001395885,36.314453,9.57142857142857,14.2552395714286,19.7142857142857,45.1379085714286,71.0137097142857,91.0326057142857,18.1579965714286,15.3079834285714,76.839858,63.0079545714286,305.0,388.0
202225,274.0,274,0.040211186,37.547775,12.2857142857143,17.7159371428571,22.5714285714286,47.4249044285714,69.7243945714286,91.1341428571428,17.1593138571429,17.9663862142857,79.2541537142857,59.9937434285714,265.0,305.0
202226,201.0,201,0.0001682502,27.54417,12.0,17.3928101428571,22.7142857142857,43.3459261428571,66.8608301428571,90.4303477142857,14.2552395714286,18.1579965714286,71.0137097142857,76.839858,274.0,265.0
202227,195.0,195,0.004021078,26.721956,10.1428571428571,18.2788978571429,24.5714285714286,31.065346,59.738488,92.6922031428571,17.7159371428571,17.1593138571429,69.7243945714286,79.2541537142857,201.0,274.0
202228,168.0,168,0.005041218,23.021994,13.8571428571429,18.246989,22.2857142857143,47.415736,65.5548058571429,80.5011481428571,17.3928101428571,14.2552395714286,66.8608301428571,71.0137097142857,195.0,201.0
202229,155.0,155,0.024827221,21.24053,14.0,19.5094642857143,24.5714285714286,41.4168095714286,64.0755397142857,87.9916935714286,18.2788978571429,17.7159371428571,59.738488,69.7243945714286,168.0,195.0
202230,134.0,134,0.01671812,18.36278,11.7142857142857,18.1618244285714,24.1428571428571,38.0426342857143,61.9423312857143,87.6201748571429,18.246989,17.3928101428571,65.5548058571429,66.8608301428571,155.0,168.0
202231,120.0,120,0.023077175,16.44428,12.4285714285714,16.787115,20.8571428571429,50.0257862857143,70.0783012857143,88.6143628571429,19.5094642857143,18.2788978571429,64.0755397142857,59.738488,134.0,155.0
202232,148.0,148,0.7241036,20.281279,13.4285714285714,17.0668445714286,21.0,46.6967312857143,69.8267471428571,89.4993451428571,18.1618244285714,18.246989,61.9423312857143,65.5548058571429,120.0,134.0
202233,171.0,171,0.981906,23.4331,13.1428571428571,17.880798,22.7142857142857,40.252505,56.7765774285714,76.1623938571429,16.787115,19.5094642857143,70.0783012857143,64.0755397142857,148.0,120.0
202234,150.0,150,0.60339636,20.555351,13.5714285714286,18.0350137142857,21.7142857142857,42.8524908571429,61.5847437142857,82.5483878571429,17.0668445714286,18.1618244285714,69.8267471428571,61.9423312857143,171.0,148.0
202235,174.0,174,0.8279931,23.844208,10.5714285714286,15.4425768571429,19.5714285714286,50.1177674285714,67.2858354285714,82.6615192857143,17.880798,16.787115,56.7765774285714,70.0783012857143,150.0,171.0
202236,213.0,213,0.99484485,29.188599,14.1428571428571,20.4957985714286,25.7142857142857,33.6267018571429,53.2067912857143,78.0909995714286,18.0350137142857,17.0668445714286,61.5847437142857,69.8267471428571,174.0,150.0
202237,207.0,207,0.9282228,28.366385,14.1428571428571,15.6123248571429,17.2857142857143,67.5066705714286,79.3780294285714,88.7342914285714,15.4425768571429,17.880798,67.2858354285714,56.7765774285714,213.0,174.0
202238,202.0,202,0.5999394,27.681206,12.1428571428571,17.1792717142857,21.7142857142857,46.4120998571429,68.0430447142857,88.6591228571428,20.4957985714286,18.0350137142857,53.2067912857143,61.5847437142857,207.0,213.0
202239,174.0,174,0.07079142,23.844208,13.8571428571429,16.352591,19.1428571428571,68.7727077142857,80.8518665714286,91.1941357142857,15.6123248571429,15.4425768571429,79.3780294285714,67.2858354285714,202.0,207.0
202240,165.0,165,0.06275834,22.610886,16.8571428571429,20.5696078571429,24.8571428571429,50.2891128571429,69.155917,89.7286557142857,17.1792717142857,20.4957985714286,68.0430447142857,53.2067912857143,174.0,202.0
202241,143.0,143,0.024856146,19.596102,17.7142857142857,21.8739492857143,26.5714285714286,50.5860161428571,70.8111935714286,88.9823114285714,16.352591,15.6123248571429,80.8518665714286,79.3780294285714,165.0,174.0
202242,121.0,121,0.008543361,16.581316,17.8571428571429,21.7927671428571,26.1428571428571,49.1990384285714,69.5537531428571,88.2440662857143,20.5696078571429,17.1792717142857,69.155917,68.0430447142857,143.0,165.0
202243,144.0,144,0.49188924,19.733137,17.4285714285714,22.645705,27.4285714285714,47.0239748571429,66.398011,86.706636,21.8739492857143,16.352591,70.8111935714286,80.8518665714286,121.0,143.0
202244,130.0,130,0.3921643,17.814638,15.1428571428571,18.7204482142857,22.0,61.1050244285714,76.8981114285714,94.6880971428571,21.7927671428571,20.5696078571429,69.5537531428571,69.155917,144.0,121.0
202245,138.0,138,0.5933871,18.910923,15.7142857142857,19.662447,24.0,58.4976527142857,77.3753128571429,96.4519405714286,22.645705,21.8739492857143,66.398011,70.8111935714286,130.0,144.0
202246,155.0,155,0.87216747,21.24053,19.0,21.7620647142857,25.7142857142857,50.768236,69.0901907142857,84.0661785714286,18.7204482142857,21.7927671428571,76.8981114285714,69.5537531428571,138.0,130.0
202247,163.0,163,0.8953226,22.336815,17.8571428571429,21.1764707142857,24.8571428571429,61.6350287142857,78.8938008571428,96.5396077142857,19.662447,22.645705,77.3753128571429,66.398011,155.0,138.0
202248,127.0,127,0.09036429,17.40353,18.7142857142857,22.4005604285714,27.1428571428571,58.1074528571429,82.1704157142857,99.1263634285714,21.7620647142857,18.7204482142857,69.0901907142857,76.8981114285714,163.0,155.0
202249,115.0,115,0.024404265,15.759102,19.4285714285714,23.5929598571429,27.8571428571429,62.0995307142857,80.9295102857143,100.0,21.1764707142857,19.662447,78.8938008571428,77.3753128571429,127.0,163.0
202250,69.0,69,7.2718e-06,9.4554615,18.3333333333333,22.6811721666667,27.3333333333333,56.0423526666667,76.4401393333333,96.1608183333333,22.4005604285714,21.7620647142857,82.1704157142857,69.0901907142857,115.0,127.0
202251,0.0,0,0.0,0.0,19.0,21.460785,25.0,61.6517975,77.890685,93.95214,23.5929598571429,21.1764707142857,80.9295102857143,78.8938008571428,69.0,115.0
202252,33.0,33,0.0005981346,4.522177,20.6666666666667,22.4901963333333,24.6666666666667,78.0713266666667,87.3566616666667,98.0062533333333,22.6811721666667,22.4005604285714,76.4401393333333,82.1704157142857,0.0,69.0
202301,119.0,119,1.0,16.307245,18.4285714285714,21.7815125714286,24.7142857142857,68.3219757142857,83.69571,99.1579742857143,21.460785,23.5929598571429,77.890685,80.9295102857143,33.0,0.0
202302,138.0,138,1.0,18.910923,20.1428571428571,22.579832,24.8571428571429,72.2780985714286,86.3367915714286,97.5060342857143,22.4901963333333,22.6811721666667,87.3566616666667,76.4401393333333,119.0,33.0
202303,129.0,129,0.9872293,17.6776,22.5714285714286,22.5714285714286,22.5714285714286,89.3970508571429,89.8274422857143,90.2578351428571,21.7815125714286,21.460785,83.69571,77.890685,138.0,119.0
202304,153.0,153,0.95229954,20.966457,22.2857142857143,22.2857142857143,22.2857142857143,81.4473501428571,81.7921544285714,82.1369601428571,22.579832,22.4901963333333,86.3367915714286,87.3566616666667,129.0,138.0
202305,165.0,165,0.94173783,22.610886,21.4285714285714,22.2941175714286,23.8571428571429,86.2083785714286,93.9513435714286,97.6443042857143,22.5714285714286,21.7815125714286,89.8274422857143,83.69571,153.0,129.0
202306,197.0,197,0.9932493,27.15672,21.4285714285714,21.5,21.5714285714286,95.1251228571429,95.5211371428571,95.9171528571429,22.2857142857143,22.579832,81.7921544285714,86.3367915714286,165.0,153.0
202307,186.0,186,0.8281529,25.640354,22.8636363636364,23.4090909090909,23.9545454545455,77.111965,81.1110946363636,85.1468479090909,22.2941175714286,22.5714285714286,93.9513435714286,89.8274422857143,197.0,165.0
202308,250.0,250,0.9989648,34.46284,20.0,23.1008402857143,27.4285714285714,62.6297158571429,81.2188192857143,94.9452828571429,21.5,22.2857142857143,95.5211371428571,81.7921544285714,186.0,197.0
202309,317.0,317,0.9999989,43.698883,21.6296296296296,21.9074074074074,22.1851851851852,87.3735768148148,88.4728194074074,89.5720634814815,23.4090909090909,22.2941175714286,81.1110946363636,93.9513435714286,250.0,186.0
202310,330.0,330,0.99954706,45.49095,20.9259259259259,21.2037037037037,21.4814814814815,87.8366788888889,89.7050585185185,91.5734411111111,23.1008402857143,21.5,81.2188192857143,95.5211371428571,317.0,250.0
202311,498.0,498,1.0,68.64998,21.0,21.1538461538462,21.3076923076923,87.9284876923077,89.1585669230769,90.3886461538462,21.9074074074074,23.4090909090909,88.4728194074074,81.1110946363636,330.0,317.0
202312,623.0,623,1.0,85.8814,19.2857142857143,23.7478988571429,28.0,56.8466075714286,76.348573,95.7473548571429,21.2037037037037,23.1008402857143,89.7050585185185,81.2188192857143,498.0,330.0
202313,449.0,449,0.22652186,61.895264,21.1481481481481,22.8997821111111,24.962962962963,68.8679274074074,80.4791146296296,89.2530488888889,21.1538461538462,21.9074074074074,89.1585669230769,88.4728194074074,623.0,498.0
202314,456.0,456,0.017925363,62.86022,18.5714285714286,21.529412,24.7142857142857,67.2665581428571,81.4689165714286,95.672432,23.7478988571429,21.2037037037037,76.348573,89.7050585185185,449.0,623.0
202315,522.0,522,0.7853133,71.95841,18.2857142857143,21.8991595714286,25.7142857142857,63.0763254285714,79.3976657142857,95.6957291428571,22.8997821111111,21.1538461538462,80.4791146296296,89.1585669230769,456.0,449.0
202316,405.0,405,0.009388621,55.829803,16.1428571428571,21.3760505714286,26.1428571428571,48.197072,72.172364,94.7613185714286,21.529412,23.7478988571429,81.4689165714286,76.348573,522.0,456.0
202317,419.0,419,0.055908658,57.759724,15.5454545454545,20.6106659090909,25.1818181818182,55.1915011818182,77.2538606363636,95.0187490909091,21.8991595714286,22.8997821111111,79.3976657142857,80.4791146296296,405.0,522.0
202318,472.0,472,0.84412956,65.06584,19.2592592592593,19.7407407407407,20.1481481481481,87.5332577777778,89.6123274074074,91.691397037037,21.3760505714286,21.529412,72.172364,81.4689165714286,419.0,405.0
202319,493.0,493,0.9687789,67.960724,18.8571428571429,19.432773,20.1428571428571,78.10014,83.7363722857143,88.28366,20.6106659090909,21.8991595714286,77.2538606363636,79.3976657142857,472.0,419.0
202320,433.0,433,0.21429996,59.68964,13.6315789473684,14.7050224210526,15.7894736842105,80.4407170526316,85.7864683684211,90.6669391578947,19.7407407407407,21.3760505714286,89.6123274074074,72.172364,493.0,472.0
202321,406.0,406,0.028413285,55.967655,15.2727272727273,19.3536093636364,22.3181818181818,60.8346204090909,76.3147334090909,92.3451670909091,19.432773,20.6106659090909,83.7363722857143,77.2538606363636,433.0,493.0
202322,347.0,347,0.0006885354,47.834423,16.6666666666667,16.9938271111111,17.2222222222222,88.3959834814815,90.0982165185185,91.8004488148148,14.7050224210526,19.7407407407407,85.7864683684211,89.6123274074074,406.0,433.0
202323,283.0,283,8.3443e-06,39.011936,10.5038714285714,16.1365857142857,23.8123428571429,48.4480428571429,77.6708714285714,95.6905142857143,19.3536093636364,19.432773,76.3147334090909,83.7363722857143,347.0,406.0
202324,212.0,212,1.34e-08,29.22449,13.1929,16.5284142857143,20.8030142857143,68.6615571428571,85.2781571428571,95.8876571428571,16.9938271111111,14.7050224210526,90.0982165185185,85.7864683684211,283.0,347.0
202325,227.0,227,0.0055455132,31.29226,13.2857142857143,13.9642857142857,14.7142857142857,83.13386,87.8096427142857,92.1827885714286,16.1365857142857,19.3536093636364,77.6708714285714,76.3147334090909,212.0,283.0
202326,216.0,216,0.12798756,29.775894,16.5714285714286,16.8285714285714,17.1428571428571,80.5231514285714,81.7664357142857,82.8459457142857,16.5284142857143,16.9938271111111,85.2781571428571,90.0982165185185,227.0,212.0
202327,180.0,180,0.020786513,24.813246,13.4285714285714,14.3,15.2857142857143,76.7574581428571,82.2456014285714,86.55427,13.9642857142857,16.1365857142857,87.8096427142857,77.6708714285714,216.0,227.0
202328,154.0,154,0.0031223292,21.22911,13.5416571428571,17.8538285714286,23.5826,45.3092285714286,72.5771857142857,89.4880714285714,16.8285714285714,16.5284142857143,81.7664357142857,85.2781571428571,180.0,216.0
202329,112.0,112,2.71817e-05,15.439353,12.9969285714286,16.6554857142857,21.9736857142857,61.1307428571429,81.1177428571429,93.4896857142857,14.3,13.9642857142857,82.2456014285714,87.8096427142857,154.0,180.0
202330,115.0,115,0.013411234,15.852907,13.3102714285714,18.1600571428571,24.7337714285714,47.3774857142857,73.8915285714286,89.9740428571429,17.8538285714286,16.8285714285714,72.5771857142857,81.7664357142857,112.0,154.0
202331,115.0,115,0.22566517,15.852907,12.0268857142857,17.3558285714286,25.1542714285714,45.9584,76.6088857142857,95.0416714285714,16.6554857142857,14.3,81.1177428571429,82.2456014285714,115.0,112.0
202332,133.0,133,0.84269214,18.334232,14.4582714285714,19.6826428571429,26.6991428571429,45.4519428571429,71.6077428571429,90.4979571428571,18.1600571428571,17.8538285714286,73.8915285714286,72.5771857142857,115.0,115.0
202333,149.0,149,0.9580444,20.539854,15.4955571428571,19.4033857142857,24.7299714285714,53.6265714285714,75.8421428571429,90.2197571428571,17.3558285714286,16.6554857142857,76.6088857142857,81.1177428571429,133.0,115.0
202334,147.0,147,0.8222832,20.26415,14.8124428571429,20.0573428571429,26.3449,46.9296,68.0855714285714,86.3427571428571,19.6826428571429,18.1600571428571,71.6077428571429,73.8915285714286,149.0,133.0
202335,136.0,136,0.37561277,18.747786,13.1263571428571,16.8706428571429,22.3339,61.0855,81.8233285714286,94.5732571428571,19.4033857142857,17.3558285714286,75.8421428571429,76.6088857142857,147.0,149.0
202336,180.0,180,0.974055,24.813246,16.5896428571429,21.2644428571429,27.2335714285714,52.7683142857143,74.7278428571429,90.8774857142857,20.0573428571429,19.6826428571429,68.0855714285714,71.6077428571429,136.0,147.0
202337,200.0,200,0.9940998,27.570272,15.0456,20.6263285714286,27.2067428571429,45.4796428571429,69.0343714285714,89.0472428571429,16.8706428571429,19.4033857142857,81.8233285714286,75.8421428571429,180.0,136.0
202338,226.0,226,0.99547595,31.15441,17.4124571428571,23.6108571428571,31.2908,36.7634285714286,65.2405714285714,87.0995142857143,21.2644428571429,20.0573428571429,74.7278428571429,68.0855714285714,200.0,180.0
202339,202.0,202,0.5999212,27.845976,17.9106714285714,22.2694285714286,28.2491571428571,53.9240857142857,75.3381285714286,91.9217857142857,20.6263285714286,16.8706428571429,69.0343714285714,81.8233285714286,226.0,200.0
202340,216.0,216,0.62496394,29.775894,18.6175285714286,21.9939285714286,27.3101285714286,65.8219857142857,84.0615571428571,94.9448571428571,23.6108571428571,21.2644428571429,65.2405714285714,74.7278428571429,202.0,226.0
202341,207.0,207,0.43523306,28.535233,18.1439285714286,20.9916142857143,25.2840285714286,66.7567714285714,83.5135142857143,94.6670571428571,22.2694285714286,20.6263285714286,75.3381285714286,69.0343714285714,216.0,202.0
202342,219.0,219,0.66688895,30.18945,17.5151571428571,20.4457285714286,24.6895142857143,66.7755142857143,82.5298142857143,93.3565,21.9939285714286,23.6108571428571,84.0615571428571,65.2405714285714,207.0,216.0
202343,203.0,203,0.35175475,27.983828,18.5124571428571,22.0773,27.6187,58.3814,79.2063142857143,92.5342571428571,20.9916142857143,22.2694285714286,83.5135142857143,75.3381285714286,219.0,207.0
202344,164.0,164,0.011084587,22.607624,19.3360285714286,22.3700714285714,27.1114,60.8327571428571,81.5423571428571,94.8904428571429,20.4457285714286,21.9939285714286,82.5298142857143,84.0615571428571,203.0,219.0
202345,182.0,182,0.2409915,25.08895,16.0250285714286,21.6118,28.8192285714286,42.8708714285714,69.0911,90.3966285714286,22.0773,20.9916142857143,79.2063142857143,83.5135142857143,164.0,203.0
202346,191.0,191,0.6857949,26.32961,21.3018571428571,26.8515857142857,33.6357571428571,39.4916857142857,65.1360285714286,86.358,22.3700714285714,20.4457285714286,81.5423571428571,82.5298142857143,182.0,164.0
202347,191.0,191,0.7022092,26.32961,19.1214142857143,21.8322857142857,25.1857428571429,69.9690857142857,84.3202,94.8954285714286,21.6118,22.0773,69.0911,79.2063142857143,191.0,182.0
202348,174.0,174,0.26957402,23.986137,18.5365428571429,22.0568571428571,26.6217,64.6195857142857,82.7961857142857,95.4731428571429,26.8515857142857,22.3700714285714,65.1360285714286,81.5423571428571,191.0,191.0
202349,178.0,178,0.36217394,24.537542,19.9728142857143,23.6597,27.8299,62.7413428571429,80.7932285714286,95.2599857142857,21.8322857142857,21.6118,84.3202,69.0911,174.0,191.0
202350,233.0,233,0.99378425,32.11937,18.4588,22.6067285714286,27.6278142857143,54.3878,77.027,93.7420285714286,22.0568571428571,26.8515857142857,82.7961857142857,65.1360285714286,178.0,174.0
202351,230.0,230,0.96405697,31.705814,18.9612571428571,23.2020571428571,28.3690428571429,51.2356571428571,76.2719285714286,94.5993428571429,23.6597,21.8322857142857,80.7932285714286,84.3202,233.0,178.0
202352,247.0,247,0.93021876,34.049286,18.8204142857143,23.5736142857143,28.6719857142857,53.1885428571429,73.5142142857143,91.4356,22.6067285714286,22.0568571428571,77.027,82.7961857142857,230.0,233.0
202401,442.0,442,1.0,60.930305,18.5799571428571,21.7442571428571,25.8246857142857,63.6785857142857,80.6687,93.9377857142857,23.2020571428571,23.6597,76.2719285714286,80.7932285714286,247.0,230.0
202402,645.0,645,1.0,88.91413,20.1629857142857,24.0261428571429,28.0278285714286,60.4774428571429,77.8751428571429,92.2183428571429,23.5736142857143,22.6067285714286,73.5142142857143,77.027,442.0,247.0
202403,1060.0,1060,1.0,146.12245,20.5101714285714,24.3462,28.5113857142857,62.0503428571429,79.5013428571429,93.7015428571429,21.7442571428571,23.2020571428571,80.6687,76.2719285714286,645.0,442.0
202404,1391.0,1391,1.0,191.75125,17.2218428571429,19.7324571428571,22.9693142857143,73.2777285714286,86.4767428571429,95.8096571428571,24.0261428571429,23.5736142857143,77.8751428571429,73.5142142857143,1060.0,645.0
202405,1896.0,1896,1.0,261.36618,17.8181428571429,21.9476142857143,26.5030857142857,60.9044142857143,80.5381571428571,94.8653714285714,24.3462,21.7442571428571,79.5013428571429,80.6687,1391.0,1060.0
202406,2748.0,2748,1.0,378.81555,18.6284285714286,23.0816285714286,28.0056285714286,55.0896142857143,77.5222428571429,94.2258428571429,19.7324571428571,24.0261428571429,86.4767428571429,77.8751428571429,1896.0,1391.0
202407,3529.0,3529,1.0,486.47748,19.2610714285714,22.6176714285714,26.3869571428571,65.5762571428571,81.7569285714286,94.8501285714286,21.9476142857143,24.3462,80.5381571428571,79.5013428571429,2748.0,1896.0
202408,4564.0,4564,1.0,629.1536,19.0256285714286,22.2756142857143,26.5050857142857,69.4119285714286,85.1726714285714,96.1146428571429,23.0816285714286,19.7324571428571,77.5222428571429,86.4767428571429,3529.0,2748.0
202409,5598.0,5598,1.0,771.69196,20.0480142857143,23.4231142857143,27.8341,65.3324428571429,83.7998142857143,96.7044142857143,22.6176714285714,21.9476142857143,81.7569285714286,80.5381571428571,4564.0,3529.0
202410,6661.0,6661,1.0,918.22797,19.5534142857143,22.9664857142857,26.9170714285714,65.7791714285714,83.1539857142857,95.1879,22.2756142857143,23.0816285714286,85.1726714285714,77.5222428571429,5598.0,4564.0
202411,8086.0,8086,1.0,1114.6661,19.6661714285714,23.8144285714286,28.3754285714286,58.1086714285714,79.4509714285714,95.0679285714286,23.4231142857143,22.6176714285714,83.7998142857143,81.7569285714286,6661.0,5598.0
202412,11048.0,11048,1.0,1522.9819,19.9549285714286,23.3193142857143,27.1376714285714,69.3408714285714,84.4991571428571,95.6049857142857,22.9664857142857,22.2756142857143,83.1539857142857,85.1726714285714,8086.0,6661.0
202413,10103.0,10103,1.0,1392.7124,17.7811714285714,20.1668857142857,23.2841571428571,73.2304,88.0813571428571,97.4579857142857,23.8144285714286,23.4231142857143,79.4509714285714,83.7998142857143,11048.0,8086.0
202414,12123.0,12123,1.0,1671.1721,17.3100857142857,22.0666428571429,27.0761571428571,52.3929285714286,77.0615428571429,94.9448857142857,23.3193142857143,22.9664857142857,84.4991571428571,83.1539857142857,10103.0,11048.0
202415,11875.0,11875,1.0,1636.985,17.7804285714286,21.4296,25.7979714285714,60.3334285714286,81.2877,96.0891142857143,20.1668857142857,23.8144285714286,88.0813571428571,79.4509714285714,12123.0,10103.0
202416,10938.0,10938,0.0016053119,1507.8182,17.5259714285714,20.9641714285714,25.1548571428571,59.3892142857143,78.7881142857143,92.8521142857143,22.0666428571429,23.3193142857143,77.0615428571429,84.4991571428571,11875.0,12123.0
202417,10101.0,10101,0.0,1392.4366,15.8882714285714,21.1432857142857,26.8133857142857,48.2613285714286,73.4927428571429,92.6561142857143,21.4296,20.1668857142857,81.2877,88.0813571428571,10938.0,11875.0
202418,9014.0,9014,0.0,1242.5922,16.4452285714286,22.6765428571429,28.9888857142857,41.6179428571429,68.0167,89.2225,20.9641714285714,22.0666428571429,78.7881142857143,77.0615428571429,10101.0,10938.0
202419,8706.0,8706,0.0,1200.134,15.8918714285714,21.8626428571429,28.4317428571429,38.4025571428571,66.9709142857143,88.0817285714286,21.1432857142857,21.4296,73.4927428571429,81.2877,9014.0,10101.0
202420,8014.0,8014,0.0,1104.7408,15.7724428571429,20.6771571428571,26.4369571428571,46.6477857142857,70.4177,88.5568857142857,22.6765428571429,20.9641714285714,68.0167,78.7881142857143,8706.0,9014.0
202421,6538.0,6538,0.0,901.2722,16.1837714285714,20.2085,25.3614571428571,51.0711714285714,75.7938,90.9650714285714,21.8626428571429,21.1432857142857,66.9709142857143,73.4927428571429,8014.0,8706.0
202422,4107.0,4107,0.0,566.1556,12.1496285714286,15.4253571428571,19.6198428571429,61.3367571428571,82.3513285714286,94.8927285714286,20.6771571428571,22.6765428571429,70.4177,68.0167,6538.0,8014.0
202423,3611.0,3611,0.0,497.78128,12.4277428571429,17.1080428571429,22.558,53.5828857142857,76.0447714285714,92.2403428571429,20.2085,21.8626428571429,75.7938,66.9709142857143,4107.0,6538.0
202424,2842.0,2842,0.0,391.7736,11.5797571428571,17.8601714285714,25.2262142857143,41.1144571428571,69.0982714285714,87.6531571428571,15.4253571428571,20.6771571428571,82.3513285714286,70.4177,3611.0,4107.0
202425,2007.0,2007,0.0,276.6677,10.1702428571429,17.1015571428571,24.7854571428571,35.5171,65.4063142857143,87.6573285714286,17.1080428571429,20.2085,76.0447714285714,75.7938,2842.0,3611.0
202426,1681.0,1681,0.0,231.72815,13.5734714285714,18.8582142857143,25.4048142857143,42.9887571428571,69.6242714285714,88.1027142857143,17.8601714285714,15.4253571428571,69.0982714285714,82.3513285714286,2007.0,2842.0
202427,1057.0,1057,0.0,145.7089,11.9090285714286,16.3416285714286,21.7315,54.3130428571429,76.5546428571429,91.7920428571429,17.1015571428571,17.1080428571429,65.4063142857143,76.0447714285714,1681.0,2007.0
202428,830.0,830,0.0,114.41663,14.1284571428571,17.5690714285714,22.2410142857143,61.0154714285714,82.4444714285714,95.1144857142857,18.8582142857143,17.8601714285714,69.6242714285714,69.0982714285714,1057.0,1681.0
202429,539.0,539,0.0,74.30189,12.7093,16.9011857142857,22.1094714285714,51.3730428571429,78.4593857142857,95.9150142857143,16.3416285714286,17.1015571428571,76.5546428571429,65.4063142857143,830.0,1057.0
202430,507.0,507,0.0,69.89064,9.9304,16.6647714285714,23.9750142857143,35.8331142857143,66.8832285714286,89.9041714285714,17.5690714285714,18.8582142857143,82.4444714285714,69.6242714285714,539.0,830.0
202431,487.0,487,9.525e-06,67.13361,12.2459428571429,17.747,24.0353142857143,43.6585714285714,70.5348571428571,88.4996714285714,16.9011857142857,16.3416285714286,78.4593857142857,76.5546428571429,507.0,539.0
202432,407.0,407,7.63833e-05,56.105507,13.1030714285714,18.7648428571429,24.8939428571429,42.5116428571429,65.7584857142857,84.8176142857143,16.6647714285714,17.5690714285714,66.8832285714286,82.4444714285714,487.0,507.0
202433,399.0,399,0.008016915,55.002693,8.02335714285714,14.939,22.8560714285714,38.5682714285714,68.4834285714286,90.6753,17.747,16.9011857142857,70.5348571428571,78.4593857142857,407.0,487.0
202434,471.0,471,0.90261436,64.92799,12.8193142857143,20.5434285714286,28.9119142857143,29.1404714285714,57.1896571428571,79.6458285714286,18.7648428571429,16.6647714285714,65.7584857142857,66.8832285714286,399.0,407.0
202435,364.0,364,0.022842523,50.1779,10.0485,15.4357571428571,21.8958142857143,47.7048285714286,73.9204714285714,93.3281285714286,14.939,17.747,68.4834285714286,70.5348571428571,471.0,399.0
202436,442.0,442,0.7671035,60.930305,14.9169142857143,21.2249857142857,29.0178428571429,35.3506428571429,64.5760857142857,83.8063,20.5434285714286,18.7648428571429,57.1896571428571,65.7584857142857,364.0,471.0
202437,508.0,508,0.9986356,70.028496,15.4436428571429,23.4888857142857,31.6241,22.1333571428571,47.6120714285714,69.3602,15.4357571428571,14.939,73.9204714285714,68.4834285714286,442.0,364.0
202438,467.0,467,0.81695235,64.37659,15.5314,19.9154857142857,25.3144857142857,53.1182285714286,75.8933142857143,92.0379142857143,21.2249857142857,20.5434285714286,64.5760857142857,57.1896571428571,508.0,442.0
202439,559.0,559,0.99570686,77.058914,17.1991714285714,23.1511571428571,29.7637285714286,36.8078142857143,64.5478857142857,87.3802857142857,23.4888857142857,15.4357571428571,47.6120714285714,73.9204714285714,467.0,508.0
202440,470.0,470,0.2066623,64.79014,16.5119571428571,21.5249285714286,28.0664,42.1985714285714,68.4066142857143,87.1072571428572,19.9154857142857,21.2249857142857,75.8933142857143,64.5760857142857,559.0,467.0
202441,493.0,493,0.34280154,67.960724,16.6916428571429,21.1921714285714,27.8493571428571,47.1656285714286,75.0353428571429,93.2043285714286,23.1511571428571,23.4888857142857,64.5478857142857,47.6120714285714,470.0,559.0
202442,583.0,583,0.99362904,80.36735,16.9014142857143,20.9770428571429,26.1889571428571,53.9854,77.0033142857143,93.3335285714286,21.5249285714286,19.9154857142857,68.4066142857143,75.8933142857143,493.0,470.0
202443,627.0,627,0.99939364,86.43281,18.3594142857143,21.6788714285714,25.9306857142857,65.9193285714286,82.2587428571429,93.8832714285714,21.1921714285714,23.1511571428571,75.0353428571429,64.5478857142857,583.0,493.0
202444,552.0,552,0.3900726,76.093956,16.2744428571429,19.8037857142857,24.2675,61.7246,80.4353285714286,93.7130428571429,20.9770428571429,21.5249285714286,77.0033142857143,68.4066142857143,627.0,583.0
202445,577.0,577,0.41057497,79.54024,18.7277428571429,20.8417428571429,23.9309428571429,72.0376714285714,87.3185571428571,95.7442428571429,21.6788714285714,21.1921714285714,82.2587428571429,75.0353428571429,552.0,627.0
202446,606.0,606,0.7922549,83.537926,16.0073428571429,19.7505142857143,24.5155571428571,60.997,80.9531142857143,94.5257428571429,19.8037857142857,20.9770428571429,80.4353285714286,77.0033142857143,577.0,552.0
202447,639.0,639,0.9505117,88.08702,17.4668714285714,21.3092,25.8260142857143,58.7854142857143,80.4139285714286,96.5608,20.8417428571429,21.6788714285714,87.3185571428571,82.2587428571429,606.0,577.0
202448,682.0,682,0.98357695,94.01463,17.4740142857143,22.2966142857143,27.4360857142857,49.5779714285714,71.2792571428571,89.5727285714286,19.7505142857143,19.8037857142857,80.9531142857143,80.4353285714286,639.0,606.0
202449,567.0,567,0.03239189,78.16173,19.4050142857143,22.7543714285714,26.9598428571429,62.7429571428571,80.6790285714286,94.4986571428571,21.3092,20.8417428571429,80.4139285714286,87.3185571428571,682.0,639.0
202450,569.0,569,0.03905934,78.43742,18.4433285714286,21.8030714285714,26.0453285714286,60.3564857142857,81.3932285714286,95.3477,22.2966142857143,19.7505142857143,71.2792571428571,80.9531142857143,567.0,682.0
202451,495.0,495,0.0014833105,68.23643,18.2247,22.0782428571429,26.7548142857143,55.9006285714286,77.5887571428571,93.1933428571429,22.7543714285714,21.3092,80.6790285714286,80.4139285714286,569.0,567.0
202452,456.0,456,0.0017693321,62.86022,19.3304571428571,21.7503714285714,24.8384,73.7151428571429,86.3039,95.1886285714286,21.8030714285714,22.2966142857143,81.3932285714286,71.2792571428571,495.0,569.0
